# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 34.615, 50.856 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Tehran, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Tehran", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "34.6146", "lon": "50.856", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1000", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-11-14 01:00,2019-11-14 04:30,0,0,0,2.725
2019-11-14 02:00,2019-11-14 05:30,0,0,0,2.606
2019-11-14 03:00,2019-11-14 06:30,23.257,0.028,0.009,2.501
2019-11-14 04:00,2019-11-14 07:30,290.015,0.277,0.044,6.093
2019-11-14 05:00,2019-11-14 08:30,533.672,0.556,0.055,9.674
2019-11-14 06:00,2019-11-14 09:30,691.184,0.768,0.062,12.448
2019-11-14 07:00,2019-11-14 10:30,779.267,0.904,0.067,14.827
2019-11-14 08:00,2019-11-14 11:30,809.112,0.957,0.070,16.306
2019-11-14 09:00,2019-11-14 12:30,783.303,0.920,0.070,17.063
2019-11-14 10:00,2019-11-14 13:30,700.114,0.797,0.069,17.234
2019-11-14 11:00,2019-11-14 14:30,549.514,0.587,0.068,16.810
2019-11-14 12:00,2019-11-14 15:30,328.648,0.317,0.062,15.388
2019-11-14 13:00,2019-11-14 16:30,42.991,0.042,0.019,10.870
2019-11-14 14:00,2019-11-14 17:30,0,0,0,8.235
2019-11-14 15:00,2019-11-14 18:30,0,0,0,8.059
2019-11-14 16:00,2019-11-14 19:30,0,0,0,8.289
2019-11-14 17:00,2019-11-14 20:30,0,0,0,7.876
2019-11-14 18:00,2019-11-14 21:30,0,0,0,6.727
2019-11-14 19:00,2019-11-14 22:30,0,0,0,5.456
2019-11-14 20:00,2019-11-14 23:30,0,0,0,4.568
2019-11-14 21:00,2019-11-15 00:30,0,0,0,3.918
2019-11-14 22:00,2019-11-15 01:30,0,0,0,3.543
2019-11-14 23:00,2019-11-15 02:30,0,0,0,3.214
2019-11-15 00:00,2019-11-15 03:30,0,0,0,3.526
2019-11-15 01:00,2019-11-15 04:30,0,0,0,3.531
2019-11-15 02:00,2019-11-15 05:30,0,0,0,2.968
2019-11-15 03:00,2019-11-15 06:30,13.310,0.016,0.009,2.690
2019-11-15 04:00,2019-11-15 07:30,253.748,0.229,0.052,5.151
2019-11-15 05:00,2019-11-15 08:30,505.197,0.507,0.064,7.970
2019-11-15 06:00,2019-11-15 09:30,670.566,0.724,0.070,10.809
2019-11-15 07:00,2019-11-15 10:30,764.932,0.864,0.074,12.885
2019-11-15 08:00,2019-11-15 11:30,799.895,0.922,0.076,14.080
2019-11-15 09:00,2019-11-15 12:30,780.557,0.898,0.074,14.745
2019-11-15 10:00,2019-11-15 13:30,704.146,0.790,0.070,14.932
2019-11-15 11:00,2019-11-15 14:30,569.393,0.610,0.064,14.573
2019-11-15 12:00,2019-11-15 15:30,369.307,0.369,0.054,13.440
2019-11-15 13:00,2019-11-15 16:30,54.446,0.056,0.017,10.331
2019-11-15 14:00,2019-11-15 17:30,0,0,0,8.049
2019-11-15 15:00,2019-11-15 18:30,0,0,0,6.850
2019-11-15 16:00,2019-11-15 19:30,0,0,0,5.656
2019-11-15 17:00,2019-11-15 20:30,0,0,0,4.716
2019-11-15 18:00,2019-11-15 21:30,0,0,0,4.083
2019-11-15 19:00,2019-11-15 22:30,0,0,0,3.507
2019-11-15 20:00,2019-11-15 23:30,0,0,0,2.920
2019-11-15 21:00,2019-11-16 00:30,0,0,0,2.476
2019-11-15 22:00,2019-11-16 01:30,0,0,0,1.939
2019-11-15 23:00,2019-11-16 02:30,0,0,0,1.363
2019-11-16 00:00,2019-11-16 03:30,0,0,0,0.772
2019-11-16 01:00,2019-11-16 04:30,0,0,0,0.360
2019-11-16 02:00,2019-11-16 05:30,0,0,0,0.006
2019-11-16 03:00,2019-11-16 06:30,12.495,0.015,0.009,-0.089
2019-11-16 04:00,2019-11-16 07:30,237.885,0.200,0.061,2.336
2019-11-16 05:00,2019-11-16 08:30,479.395,0.448,0.084,5.017
2019-11-16 06:00,2019-11-16 09:30,574.892,0.533,0.120,6.734
2019-11-16 07:00,2019-11-16 10:30,587.385,0.509,0.164,7.772
2019-11-16 08:00,2019-11-16 11:30,581.915,0.480,0.188,8.428
2019-11-16 09:00,2019-11-16 12:30,525.536,0.400,0.198,8.564
2019-11-16 10:00,2019-11-16 13:30,430.209,0.294,0.188,8.200
2019-11-16 11:00,2019-11-16 14:30,287.873,0.165,0.155,7.447
2019-11-16 12:00,2019-11-16 15:30,127.125,0.059,0.090,6.402
2019-11-16 13:00,2019-11-16 16:30,11.690,0.007,0.016,4.951
2019-11-16 14:00,2019-11-16 17:30,0,0,0,3.632
2019-11-16 15:00,2019-11-16 18:30,0,0,0,3.016
2019-11-16 16:00,2019-11-16 19:30,0,0,0,2.514
2019-11-16 17:00,2019-11-16 20:30,0,0,0,2.161
2019-11-16 18:00,2019-11-16 21:30,0,0,0,1.790
2019-11-16 19:00,2019-11-16 22:30,0,0,0,1.615
2019-11-16 20:00,2019-11-16 23:30,0,0,0,1.531
2019-11-16 21:00,2019-11-17 00:30,0,0,0,1.543
2019-11-16 22:00,2019-11-17 01:30,0,0,0,1.390
2019-11-16 23:00,2019-11-17 02:30,0,0,0,1.269
2019-11-17 00:00,2019-11-17 03:30,0,0,0,1.072
2019-11-17 01:00,2019-11-17 04:30,0,0,0,0.771
2019-11-17 02:00,2019-11-17 05:30,0,0,0,0.575
2019-11-17 03:00,2019-11-17 06:30,0.205,0.001,0.005,0.432
2019-11-17 04:00,2019-11-17 07:30,58.736,0.013,0.062,0.994
2019-11-17 05:00,2019-11-17 08:30,205.902,0.078,0.150,2.256
2019-11-17 06:00,2019-11-17 09:30,364.734,0.195,0.204,3.736
2019-11-17 07:00,2019-11-17 10:30,491.150,0.324,0.222,5.026
2019-11-17 08:00,2019-11-17 11:30,549.634,0.396,0.223,6.058
2019-11-17 09:00,2019-11-17 12:30,515.982,0.356,0.224,6.425
2019-11-17 10:00,2019-11-17 13:30,371.394,0.191,0.220,6.124
2019-11-17 11:00,2019-11-17 14:30,125.206,0.022,0.125,5.262
